data,produto,regiao,quantidade,preco_unitario,faturamento
2024-05-27,Placa de Vídeo,Sul,3,1808.72,5426.15
2024-05-27,Placa de Vídeo,Norte,6,1757.9,10547.38
2024-05-27,Mouse,Sul,4,97.54,390.15
2024-05-27,Placa de Vídeo,Nordeste,2,1777.17,3554.34
2024-05-27,SSD,Centro-Oeste,6,474.63,2847.81
2024-05-28,Mouse,Norte,10,160.23,1602.31
2024-05-28,Mouse,Norte,4,110.09,440.37
2024-05-28,Placa de Vídeo,Norte,3,1904.22,5712.66
2024-05-28,Placa de Vídeo,Sudeste,2,1823.33,3646.66
2024-05-28,SSD,Sul,8,403.65,3229.19
2024-05-28,Mouse,Sul,8,107.18,857.42
2024-05-28,SSD,Centro-Oeste,6,484.73,2908.38
2024-05-28,Mouse,Norte,7,110.15,771.06
2024-05-28,SSD,Centro-Oeste,5,405.04,2025.2
2024-05-28,Mouse,Sul,7,112.16,785.09
2024-05-28,Mouse,Norte,8,98.57,788.6
2024-05-28,Placa de Vídeo,Norte,2,1781.45,3562.89
2024-05-28,Mouse,Centro-Oeste,4,127.5,509.99
2024-05-28,SSD,Sul,6,370.35,2222.13
2024-05-29,SSD,Sudeste,6,485.9,2915.41
2024-05-29,Mouse,Nordeste,7,104.84,733.88
2024-05-29,Placa de Vídeo,Sudeste,5,1792.91,8964.54
2024-05-29,Placa de Vídeo,Sul,1,1705.23,1705.23
2024-05-29,SSD,Sudeste,7,522.46,3657.24
2024-05-29,Placa de Vídeo,Centro-Oeste,5,1857.91,9289.54
2024-05-29,Placa de Vídeo,Sul,6,1737.17,10423.0
2024-05-29,Placa de Vídeo,Sul,2,1779.98,3559.95
2024-05-29,Placa de Vídeo,Nordeste,3,1905.63,5716.89
2024-05-29,Placa de Vídeo,Centro-Oeste,2,1839.75,3679.51
2024-05-29,Placa de Vídeo,Sudeste,3,1878.23,5634.68
2024-05-29,SSD,Sul,4,491.7,1966.82
2024-05-30,Placa de Vídeo,Sul,6,1768.1,10608.61
2024-05-30,SSD,Sudeste,6,394.29,2365.72
2024-05-30,SSD,Nordeste,3,411.9,1235.71
2024-05-30,Placa de Vídeo,Nordeste,2,1731.83,3463.65
2024-05-30,Placa de Vídeo,Nordeste,4,1750.3,7001.19
2024-05-30,SSD,Norte,6,411.87,2471.24
2024-05-31,Mouse,Nordeste,8,114.6,916.83
2024-05-31,SSD,Sul,9,514.32,4628.89
2024-05-31,SSD,Norte,4,450.06,1800.25
2024-05-31,SSD,Sul,6,541.19,3247.16
2024-05-31,Mouse,Norte,8,121.55,972.39
2024-05-31,SSD,Centro-Oeste,5,371.2,1856.02
2024-05-31,Mouse,Norte,6,103.34,620.02
2024-05-31,Mouse,Norte,1,130.91,130.91
2024-05-31,SSD,Norte,7,508.87,3562.09
2024-05-31,SSD,Sudeste,6,457.66,2745.97
2024-05-31,Mouse,Sul,9,121.74,1095.63
2024-05-31,SSD,Sul,4,459.06,1836.23
2024-06-01,SSD,Norte,7,446.75,3127.27
2024-06-01,Mouse,Norte,5,132.53,662.65
2024-06-01,Mouse,Norte,7,99.82,698.71
2024-06-01,Placa de Vídeo,Norte,4,1764.32,7057.3
2024-06-01,Placa de Vídeo,Nordeste,1,1770.53,1770.53
2024-06-01,Placa de Vídeo,Centro-Oeste,2,1678.12,3356.24
2024-06-01,Placa de Vídeo,Norte,4,1893.09,7572.35
2024-06-01,SSD,Centro-Oeste,6,522.42,3134.53
2024-06-01,Mouse,Nordeste,8,108.18,865.47
2024-06-02,Mouse,Centro-Oeste,5,123.39,616.97
2024-06-02,SSD,Nordeste,7,453.62,3175.36
2024-06-02,SSD,Sudeste,9,480.11,4320.95
2024-06-02,Mouse,Centro-Oeste,7,104.4,730.77
2024-06-02,Placa de Vídeo,Sudeste,7,1778.09,12446.66
2024-06-02,Placa de Vídeo,Centro-Oeste,4,1744.18,6976.71
2024-06-02,SSD,Centro-Oeste,7,474.51,3321.59
2024-06-02,Mouse,Centro-Oeste,7,120.69,844.85
2024-06-02,Placa de Vídeo,Sudeste,5,1874.89,9374.47
2024-06-03,Placa de Vídeo,Centro-Oeste,2,1570.87,3141.74
2024-06-03,Mouse,Sul,3,103.37,310.12
2024-06-03,Placa de Vídeo,Norte,4,1692.4,6769.6
2024-06-03,SSD,Centro-Oeste,5,479.12,2395.59
2024-06-03,Mouse,Centro-Oeste,5,104.92,524.59
2024-06-03,Placa de Vídeo,Norte,6,2022.96,12137.78
2024-06-03,SSD,Norte,8,537.26,4298.1
2024-06-03,Placa de Vídeo,Norte,5,1763.39,8816.95
2024-06-03,Mouse,Sul,9,121.41,1092.73
2024-06-03,Placa de Vídeo,Centro-Oeste,8,1652.7,13221.58
2024-06-04,Placa de Vídeo,Sudeste,6,1784.37,10706.24
2024-06-04,SSD,Centro-Oeste,5,494.09,2470.47
2024-06-04,Mouse,Norte,6,119.86,719.13
2024-06-04,Placa de Vídeo,Norte,6,1731.07,10386.43
2024-06-04,SSD,Nordeste,3,422.6,1267.8
2024-06-04,Placa de Vídeo,Sudeste,7,1914.83,13403.78
2024-06-04,SSD,Sudeste,3,475.25,1425.75
2024-06-04,SSD,Centro-Oeste,1,431.76,431.76
2024-06-04,SSD,Sul,4,468.48,1873.93
2024-06-04,Placa de Vídeo,Centro-Oeste,10,1829.11,18291.05
2024-06-04,SSD,Sudeste,7,397.21,2780.47
2024-06-05,SSD,Sudeste,6,461.45,2768.7
2024-06-05,Placa de Vídeo,Centro-Oeste,3,1705.3,5115.91
2024-06-05,Placa de Vídeo,Sudeste,5,1845.46,9227.3
2024-06-05,Placa de Vídeo,Sudeste,2,1774.74,3549.48
2024-06-05,Mouse,Centro-Oeste,2,102.85,205.71
2024-06-05,Mouse,Centro-Oeste,4,121.8,487.19
2024-06-05,Mouse,Sul,3,119.31,357.92
2024-06-05,Placa de Vídeo,Nordeste,2,1818.21,3636.43
2024-06-05,Mouse,Norte,8,103.12,825.0
2024-06-05,SSD,Norte,8,463.36,3706.87
2024-06-05,Placa de Vídeo,Sul,2,1775.36,3550.71
2024-06-05,SSD,Norte,3,467.01,1401.02
2024-06-05,Placa de Vídeo,Sudeste,4,1883.07,7532.27
2024-06-06,Mouse,Sul,7,103.21,722.49
2024-06-06,Mouse,Nordeste,2,129.76,259.53
2024-06-06,SSD,Centro-Oeste,4,516.49,2065.95
2024-06-06,SSD,Sudeste,4,401.46,1605.85
2024-06-06,SSD,Sul,4,522.67,2090.69
2024-06-06,Mouse,Sul,4,112.67,450.68
2024-06-06,SSD,Sul,3,439.37,1318.1
2024-06-06,Mouse,Sul,8,122.87,982.99
2024-06-06,SSD,Nordeste,3,463.24,1389.71
2024-06-06,Mouse,Sudeste,2,110.95,221.9
2024-06-06,Placa de Vídeo,Sudeste,4,1857.36,7429.42
2024-06-06,SSD,Sul,7,399.59,2797.15
2024-06-06,Placa de Vídeo,Nordeste,2,1837.83,3675.66
2024-06-06,Placa de Vídeo,Norte,5,1838.71,9193.57
2024-06-07,Mouse,Sudeste,5,120.01,600.04
2024-06-07,SSD,Sul,3,542.54,1627.62
2024-06-07,SSD,Sul,4,418.01,1672.04
2024-06-07,Placa de Vídeo,Norte,3,1924.01,5772.04
2024-06-07,SSD,Norte,2,457.73,915.45
2024-06-07,SSD,Sul,5,395.52,1977.6
2024-06-07,SSD,Norte,6,547.51,3285.04
2024-06-07,SSD,Norte,7,401.2,2808.38
2024-06-07,Mouse,Norte,4,102.72,410.87
2024-06-07,SSD,Centro-Oeste,6,563.54,3381.22
2024-06-07,SSD,Centro-Oeste,4,378.29,1513.18
2024-06-08,Placa de Vídeo,Sul,2,1794.08,3588.16
2024-06-08,SSD,Centro-Oeste,6,418.98,2513.87
2024-06-08,SSD,Sul,2,524.09,1048.18
2024-06-08,SSD,Centro-Oeste,7,438.13,3066.88
2024-06-08,Mouse,Sul,13,113.67,1477.67
2024-06-08,SSD,Norte,6,439.23,2635.4
2024-06-08,SSD,Norte,4,443.58,1774.33
2024-06-08,SSD,Nordeste,3,438.8,1316.39
2024-06-08,Placa de Vídeo,Sudeste,1,1936.56,1936.56
2024-06-09,SSD,Sul,11,448.14,4929.54
2024-06-09,Placa de Vídeo,Nordeste,5,1806.01,9030.07
2024-06-09,Mouse,Nordeste,10,134.53,1345.27
2024-06-09,Mouse,Sudeste,7,118.59,830.1
2024-06-09,Placa de Vídeo,Nordeste,4,1818.15,7272.58
2024-06-10,Mouse,Centro-Oeste,4,123.22,492.87
2024-06-10,Mouse,Nordeste,5,118.55,592.77
2024-06-10,SSD,Norte,7,472.28,3305.98
2024-06-10,Placa de Vídeo,Sudeste,6,1890.05,11340.27
2024-06-10,Placa de Vídeo,Sudeste,3,1818.67,5456.01
2024-06-10,Placa de Vídeo,Sudeste,3,1647.42,4942.26
2024-06-10,Placa de Vídeo,Sudeste,4,1833.95,7335.79
2024-06-10,SSD,Nordeste,2,479.32,958.65
2024-06-10,Placa de Vídeo,Norte,5,1917.72,9588.6
2024-06-10,Placa de Vídeo,Norte,6,1983.41,11900.48
2024-06-10,SSD,Centro-Oeste,7,489.95,3429.66
2024-06-10,Placa de Vídeo,Sul,3,1918.3,5754.89
2024-06-11,Mouse,Nordeste,8,127.97,1023.79
2024-06-11,Placa de Vídeo,Sudeste,4,2040.07,8160.29
2024-06-11,Mouse,Norte,5,124.0,620.02
2024-06-11,Mouse,Centro-Oeste,6,115.74,694.41
2024-06-11,Placa de Vídeo,Sul,3,1820.4,5461.2
2024-06-11,Placa de Vídeo,Centro-Oeste,3,1886.98,5660.95
2024-06-11,SSD,Norte,5,463.72,2318.6
2024-06-12,SSD,Norte,5,453.53,2267.67
2024-06-12,Placa de Vídeo,Nordeste,3,1996.94,5990.83
2024-06-12,Mouse,Norte,7,108.98,762.87
2024-06-12,Placa de Vídeo,Centro-Oeste,5,1681.58,8407.89
2024-06-12,Placa de Vídeo,Nordeste,4,1750.13,7000.52
2024-06-12,Mouse,Nordeste,5,115.42,577.1
2024-06-12,SSD,Sudeste,5,490.42,2452.09
2024-06-13,SSD,Centro-Oeste,5,417.52,2087.62
2024-06-13,SSD,Sudeste,3,478.46,1435.39
2024-06-13,SSD,Nordeste,3,436.17,1308.5
2024-06-13,Placa de Vídeo,Norte,1,1837.1,1837.1
2024-06-13,Mouse,Centro-Oeste,8,115.97,927.76
2024-06-13,SSD,Sul,7,463.91,3247.35
2024-06-13,SSD,Sudeste,5,464.77,2323.86
2024-06-13,Mouse,Sudeste,7,87.41,611.86
2024-06-13,SSD,Sudeste,7,502.96,3520.74
2024-06-14,Placa de Vídeo,Sul,2,1687.89,3375.79
2024-06-14,Placa de Vídeo,Nordeste,7,1908.54,13359.75
2024-06-14,Placa de Vídeo,Sul,3,1776.76,5330.28
2024-06-14,Placa de Vídeo,Sul,8,1855.36,14842.9
2024-06-14,Mouse,Nordeste,6,126.3,757.83
2024-06-14,SSD,Sudeste,5,366.84,1834.21
2024-06-14,SSD,Centro-Oeste,5,458.02,2290.09
2024-06-14,Mouse,Sudeste,8,133.32,1066.56
2024-06-14,Mouse,Norte,9,115.66,1040.92
2024-06-14,SSD,Nordeste,5,436.75,2183.74
2024-06-14,SSD,Centro-Oeste,3,465.78,1397.33
2024-06-14,Mouse,Sudeste,8,111.94,895.52
2024-06-15,Placa de Vídeo,Centro-Oeste,4,1846.85,7387.41
2024-06-15,SSD,Norte,9,407.96,3671.64
2024-06-15,Placa de Vídeo,Nordeste,3,1958.62,5875.87
2024-06-15,SSD,Sul,6,476.53,2859.19
2024-06-15,Placa de Vídeo,Sudeste,2,2060.25,4120.5
2024-06-15,SSD,Sudeste,5,411.49,2057.45
2024-06-15,Placa de Vídeo,Sul,3,1781.93,5345.78
2024-06-15,Mouse,Sudeste,3,134.66,403.98
2024-06-15,SSD,Norte,9,457.19,4114.69
2024-06-15,Mouse,Norte,7,123.12,861.83
2024-06-15,SSD,Nordeste,6,489.44,2936.63
2024-06-15,SSD,Nordeste,7,379.63,2657.38
2024-06-16,Mouse,Sudeste,3,127.26,381.79
2024-06-16,SSD,Sul,9,410.37,3693.36
2024-06-16,SSD,Sudeste,9,438.53,3946.78
2024-06-16,Placa de Vídeo,Nordeste,6,1914.28,11485.67
2024-06-16,SSD,Sul,5,436.3,2181.48
2024-06-16,SSD,Nordeste,5,383.97,1919.86
2024-06-16,Mouse,Sul,7,122.63,858.41
2024-06-16,Mouse,Sul,7,108.55,759.87
2024-06-16,Placa de Vídeo,Centro-Oeste,2,1811.57,3623.14
2024-06-16,Placa de Vídeo,Sul,1,1748.07,1748.07
2024-06-16,SSD,Sudeste,5,450.29,2251.46
2024-06-17,SSD,Norte,4,437.16,1748.65
2024-06-17,Mouse,Sudeste,13,120.72,1569.33
2024-06-17,SSD,Norte,5,429.97,2149.87
2024-06-17,Mouse,Centro-Oeste,7,118.67,830.72
2024-06-17,SSD,Nordeste,8,430.83,3446.67
2024-06-17,SSD,Norte,5,476.3,2381.48
2024-06-17,Mouse,Sul,5,109.88,549.41
2024-06-17,Mouse,Sudeste,5,158.46,792.32
2024-06-17,Placa de Vídeo,Nordeste,5,1882.88,9414.4
2024-06-17,Placa de Vídeo,Nordeste,7,1682.1,11774.73
2024-06-17,SSD,Sul,4,491.32,1965.28
2024-06-17,Mouse,Sul,6,100.35,602.1
2024-06-18,Placa de Vídeo,Nordeste,3,1862.32,5586.97
2024-06-18,Mouse,Nordeste,4,144.56,578.23
2024-06-18,SSD,Sudeste,2,437.15,874.29
2024-06-18,Placa de Vídeo,Sudeste,5,1795.9,8979.51
2024-06-18,Placa de Vídeo,Centro-Oeste,2,1740.36,3480.72
2024-06-19,SSD,Centro-Oeste,2,451.2,902.4
2024-06-19,Mouse,Nordeste,6,94.35,566.08
2024-06-19,SSD,Nordeste,5,491.49,2457.43
2024-06-19,Placa de Vídeo,Centro-Oeste,2,1615.23,3230.47
2024-06-19,Placa de Vídeo,Norte,4,1998.66,7994.63
2024-06-19,SSD,Nordeste,5,547.59,2737.97
2024-06-19,Placa de Vídeo,Sudeste,2,1830.12,3660.25
2024-06-19,Placa de Vídeo,Nordeste,9,1879.17,16912.57
2024-06-19,Mouse,Sudeste,7,111.42,779.95
2024-06-19,SSD,Norte,8,417.74,3341.9
2024-06-19,Mouse,Sudeste,5,114.51,572.57
2024-06-19,Placa de Vídeo,Nordeste,2,1621.52,3243.04
2024-06-19,Mouse,Sul,5,122.56,612.82
2024-06-20,Mouse,Norte,8,123.05,984.42
2024-06-20,Placa de Vídeo,Norte,5,1658.92,8294.6
2024-06-20,Placa de Vídeo,Centro-Oeste,7,1873.07,13111.47
2024-06-20,SSD,Nordeste,14,429.42,6011.95
2024-06-20,Placa de Vídeo,Sul,1,1880.64,1880.64
2024-06-20,SSD,Norte,10,424.22,4242.19
2024-06-20,SSD,Centro-Oeste,7,482.7,3378.91
2024-06-20,SSD,Sul,15,476.41,7146.12
2024-06-20,Mouse,Norte,7,135.35,947.42
2024-06-20,SSD,Norte,4,431.38,1725.51
2024-06-20,Mouse,Sul,6,131.39,788.34
2024-06-20,SSD,Sul,4,418.5,1673.99
2024-06-20,Mouse,Sudeste,4,116.6,466.4
2024-06-21,Mouse,Sudeste,2,94.05,188.1
2024-06-21,SSD,Norte,7,466.09,3262.65
2024-06-21,SSD,Sul,3,415.95,1247.85
2024-06-21,Placa de Vídeo,Sul,7,1791.19,12538.3
2024-06-21,SSD,Sul,1,403.01,403.01
2024-06-21,Mouse,Nordeste,5,141.72,708.62
2024-06-21,SSD,Sul,5,394.45,1972.23
2024-06-21,Mouse,Sul,4,136.87,547.48
2024-06-21,SSD,Nordeste,2,441.98,883.97
2024-06-22,SSD,Sudeste,3,471.47,1414.41
2024-06-22,Placa de Vídeo,Centro-Oeste,7,1923.68,13465.76
2024-06-22,Mouse,Centro-Oeste,7,148.54,1039.81
2024-06-22,Placa de Vídeo,Sudeste,4,1771.17,7084.67
2024-06-22,Placa de Vídeo,Sudeste,10,1823.07,18230.71
2024-06-22,Placa de Vídeo,Centro-Oeste,2,1847.73,3695.45
2024-06-22,Mouse,Centro-Oeste,3,143.67,431.0
2024-06-22,Placa de Vídeo,Sudeste,4,1697.03,6788.12
2024-06-22,Mouse,Sul,6,129.9,779.37
2024-06-22,Placa de Vídeo,Nordeste,6,1937.79,11626.75
2024-06-22,Placa de Vídeo,Sul,2,1933.34,3866.68
2024-06-22,Placa de Vídeo,Centro-Oeste,4,1662.86,6651.43
2024-06-22,Mouse,Sul,6,124.31,745.84
2024-06-22,Placa de Vídeo,Centro-Oeste,8,1764.34,14114.69
2024-06-23,SSD,Sudeste,9,423.58,3812.21
2024-06-23,SSD,Sudeste,4,429.47,1717.86
2024-06-23,SSD,Nordeste,5,485.62,2428.11
2024-06-23,SSD,Centro-Oeste,6,486.19,2917.16
2024-06-23,SSD,Sudeste,5,446.69,2233.46
2024-06-23,Mouse,Nordeste,10,111.19,1111.89
2024-06-23,Placa de Vídeo,Sul,7,1689.51,11826.59
2024-06-23,Mouse,Nordeste,8,115.89,927.13
2024-06-23,SSD,Centro-Oeste,5,518.85,2594.23
2024-06-23,SSD,Centro-Oeste,5,410.32,2051.58
2024-06-23,Placa de Vídeo,Nordeste,4,1716.38,6865.52
2024-06-23,SSD,Norte,6,479.88,2879.3
2024-06-24,SSD,Nordeste,6,386.07,2316.43
2024-06-24,Mouse,Nordeste,8,102.66,821.25
2024-06-24,SSD,Sudeste,7,462.39,3236.75
2024-06-24,SSD,Sudeste,3,373.25,1119.76
2024-06-24,Mouse,Norte,5,96.13,480.64
2024-06-24,Mouse,Nordeste,4,109.56,438.25
2024-06-24,Mouse,Centro-Oeste,9,117.61,1058.49
2024-06-24,SSD,Sudeste,5,523.38,2616.88
2024-06-24,Placa de Vídeo,Centro-Oeste,6,1835.81,11014.86
2024-06-24,Mouse,Sul,2,126.7,253.4
2024-06-24,SSD,Norte,3,378.45,1135.36
2024-06-24,Placa de Vídeo,Sul,5,1777.07,8885.36
2024-06-24,SSD,Centro-Oeste,6,436.34,2618.03
2024-06-24,Mouse,Sul,5,113.63,568.16
2024-06-25,Placa de Vídeo,Nordeste,2,1749.74,3499.48
2024-06-25,Mouse,Sul,9,131.36,1182.21
2024-06-25,SSD,Centro-Oeste,3,381.04,1143.13
2024-06-25,SSD,Norte,7,458.1,3206.7
2024-06-25,Placa de Vídeo,Norte,4,1781.56,7126.23
2024-06-25,Placa de Vídeo,Sul,3,1781.54,5344.62
2024-06-25,Placa de Vídeo,Nordeste,3,1684.23,5052.69
2024-06-25,Mouse,Nordeste,6,120.62,723.74
2024-06-25,SSD,Centro-Oeste,5,459.16,2295.79
2024-06-25,SSD,Centro-Oeste,4,450.13,1800.51
2024-06-26,Mouse,Nordeste,7,112.13,784.89
2024-06-26,Placa de Vídeo,Centro-Oeste,3,1797.8,5393.39
2024-06-26,SSD,Sul,3,453.26,1359.78
2024-06-26,SSD,Centro-Oeste,7,388.66,2720.62
2024-06-26,Mouse,Sul,4,111.1,444.38
2024-06-27,Placa de Vídeo,Sul,2,1758.27,3516.55
2024-06-27,Mouse,Nordeste,5,118.75,593.74
2024-06-27,SSD,Centro-Oeste,3,440.25,1320.76
2024-06-27,Placa de Vídeo,Centro-Oeste,2,1777.9,3555.81
2024-06-27,Mouse,Sudeste,6,111.43,668.6
2024-06-27,SSD,Norte,4,424.59,1698.34
2024-06-27,SSD,Sul,9,484.33,4359.01
2024-06-27,Mouse,Centro-Oeste,4,125.48,501.91
2024-06-27,Mouse,Sul,4,123.57,494.3
2024-06-27,Mouse,Nordeste,11,146.39,1610.26
2024-06-27,SSD,Sul,4,502.2,2008.79
2024-06-27,Placa de Vídeo,Centro-Oeste,6,1924.94,11549.65
2024-06-27,Mouse,Centro-Oeste,11,114.6,1260.59
2024-06-27,Mouse,Sudeste,10,134.01,1340.06
2024-06-28,Placa de Vídeo,Nordeste,6,1821.31,10927.84
2024-06-28,Placa de Vídeo,Nordeste,8,1726.73,13813.88
2024-06-28,SSD,Nordeste,4,498.34,1993.35
2024-06-28,SSD,Sul,8,408.61,3268.91
2024-06-28,SSD,Centro-Oeste,5,442.64,2213.2
2024-06-28,SSD,Centro-Oeste,5,470.22,2351.11
2024-06-28,Placa de Vídeo,Norte,4,1536.42,6145.66
2024-06-29,Mouse,Sudeste,10,106.66,1066.59
2024-06-29,Placa de Vídeo,Sudeste,7,1819.38,12735.63
2024-06-29,SSD,Norte,5,394.3,1971.51
2024-06-29,Mouse,Centro-Oeste,8,102.28,818.21
2024-06-29,SSD,Nordeste,3,458.81,1376.42
2024-06-29,Mouse,Sul,9,116.35,1047.14
2024-06-29,SSD,Sul,5,454.61,2273.05
2024-06-30,Placa de Vídeo,Centro-Oeste,5,1863.67,9318.37
2024-06-30,Mouse,Sudeste,4,120.1,480.41
2024-06-30,Mouse,Centro-Oeste,7,126.73,887.14
2024-06-30,SSD,Centro-Oeste,5,519.93,2599.63
2024-06-30,Mouse,Sudeste,6,114.17,685.04
2024-06-30,Mouse,Norte,6,123.34,740.04
2024-06-30,Mouse,Sudeste,6,122.45,734.69
2024-06-30,SSD,Sul,9,391.28,3521.55
2024-06-30,Placa de Vídeo,Nordeste,2,1679.86,3359.71
2024-06-30,Placa de Vídeo,Norte,3,1911.8,5735.4
2024-06-30,SSD,Centro-Oeste,3,431.36,1294.09
2024-07-01,Placa de Vídeo,Nordeste,5,1886.21,9431.05
2024-07-01,Mouse,Nordeste,7,139.85,978.94
2024-07-01,Mouse,Centro-Oeste,5,131.03,655.14
2024-07-01,SSD,Sul,5,450.77,2253.87
2024-07-01,Placa de Vídeo,Centro-Oeste,6,1858.27,11149.64
2024-07-01,Placa de Vídeo,Centro-Oeste,2,1749.78,3499.57
2024-07-01,Placa de Vídeo,Norte,3,1948.47,5845.41
2024-07-01,SSD,Norte,2,493.16,986.33
2024-07-01,SSD,Nordeste,4,451.88,1807.51
2024-07-01,Placa de Vídeo,Centro-Oeste,3,1848.68,5546.03
2024-07-01,SSD,Nordeste,5,439.59,2197.95
2024-07-01,Placa de Vídeo,Sudeste,7,1896.53,13275.69
2024-07-01,Placa de Vídeo,Sudeste,2,1872.1,3744.2
2024-07-02,SSD,Nordeste,9,437.96,3941.68
2024-07-02,Placa de Vídeo,Sudeste,2,1911.47,3822.95
2024-07-02,Mouse,Centro-Oeste,8,101.6,812.77
2024-07-02,Placa de Vídeo,Nordeste,4,1780.83,7123.32
2024-07-02,Mouse,Norte,6,131.55,789.3
2024-07-03,Placa de Vídeo,Nordeste,4,2054.95,8219.81
2024-07-03,SSD,Sudeste,3,506.64,1519.91
2024-07-03,SSD,Sudeste,3,421.35,1264.06
2024-07-03,SSD,Sul,4,448.78,1795.1
2024-07-03,Mouse,Centro-Oeste,6,100.05,600.27
2024-07-03,SSD,Sul,5,471.38,2356.9
2024-07-03,Mouse,Centro-Oeste,6,126.85,761.13
2024-07-03,SSD,Centro-Oeste,6,448.17,2689.03
2024-07-03,Placa de Vídeo,Sul,4,1756.15,7024.59
2024-07-03,Mouse,Sudeste,8,137.25,1098.02
2024-07-04,Mouse,Sul,7,148.81,1041.69
2024-07-04,SSD,Nordeste,9,451.92,4067.27
2024-07-04,Placa de Vídeo,Nordeste,3,1661.91,4985.72
2024-07-04,Mouse,Sul,6,113.83,682.97
2024-07-04,SSD,Sul,7,500.83,3505.84
2024-07-04,Placa de Vídeo,Sul,1,1832.76,1832.76
2024-07-04,Mouse,Centro-Oeste,6,139.51,837.08
2024-07-04,SSD,Sul,6,452.35,2714.11
2024-07-04,SSD,Norte,1,451.34,451.34
2024-07-04,Placa de Vídeo,Nordeste,3,1908.94,5726.81
2024-07-04,Mouse,Sudeste,9,131.88,1186.94
2024-07-04,Placa de Vídeo,Sul,4,1825.22,7300.89
2024-07-04,SSD,Nordeste,7,502.62,3518.32
2024-07-04,SSD,Sul,4,540.9,2163.6
2024-07-05,Placa de Vídeo,Centro-Oeste,6,1807.16,10842.95
2024-07-05,Placa de Vídeo,Nordeste,3,2065.71,6197.12
2024-07-05,SSD,Norte,7,445.66,3119.59
2024-07-05,Placa de Vídeo,Norte,7,1940.7,13584.88
2024-07-05,SSD,Sudeste,5,457.57,2287.84
2024-07-05,SSD,Norte,7,440.01,3080.1
2024-07-05,Mouse,Sudeste,12,95.93,1151.14
2024-07-06,Mouse,Sudeste,8,122.54,980.33
2024-07-06,Mouse,Sudeste,3,123.04,369.13
2024-07-06,SSD,Sul,9,416.93,3752.36
2024-07-06,SSD,Norte,1,498.39,498.39
2024-07-06,Placa de Vídeo,Nordeste,3,1618.96,4856.87
2024-07-06,Placa de Vídeo,Centro-Oeste,1,1815.81,1815.81
2024-07-06,SSD,Centro-Oeste,6,419.54,2517.23
2024-07-06,SSD,Nordeste,7,471.9,3303.31
2024-07-06,SSD,Sul,6,479.02,2874.14
2024-07-06,SSD,Norte,6,430.6,2583.61
2024-07-06,Mouse,Nordeste,11,95.46,1050.01
2024-07-07,SSD,Sudeste,2,416.86,833.73
2024-07-07,Mouse,Centro-Oeste,8,108.67,869.39
2024-07-07,Mouse,Sul,2,118.58,237.16
2024-07-07,Mouse,Nordeste,2,124.83,249.65
2024-07-07,Placa de Vídeo,Norte,5,1702.75,8513.77
2024-07-07,Placa de Vídeo,Nordeste,2,1846.61,3693.21
2024-07-08,Placa de Vídeo,Sudeste,3,1654.07,4962.21
2024-07-08,Mouse,Sudeste,12,99.16,1189.96
2024-07-08,Mouse,Nordeste,11,123.31,1356.4
2024-07-08,Mouse,Sudeste,5,117.47,587.35
2024-07-08,SSD,Sudeste,4,431.74,1726.95
2024-07-08,Placa de Vídeo,Sul,3,1759.23,5277.68
2024-07-08,Placa de Vídeo,Centro-Oeste,4,1836.28,7345.12
2024-07-08,SSD,Centro-Oeste,8,454.79,3638.36
2024-07-08,Placa de Vídeo,Sudeste,6,1686.1,10116.62
2024-07-08,Placa de Vídeo,Sudeste,6,1941.39,11648.32
2024-07-09,Mouse,Sudeste,7,146.53,1025.74
2024-07-09,Placa de Vídeo,Sul,4,1834.91,7339.63
2024-07-09,SSD,Sul,6,447.49,2684.94
2024-07-09,Mouse,Centro-Oeste,9,107.22,964.97
2024-07-09,Placa de Vídeo,Norte,3,1612.23,4836.69
2024-07-10,Mouse,Sul,3,125.72,377.17
2024-07-10,Mouse,Nordeste,5,107.61,538.07
2024-07-10,Placa de Vídeo,Centro-Oeste,1,1875.94,1875.94
2024-07-10,Placa de Vídeo,Sudeste,5,1853.2,9266.02
2024-07-10,Placa de Vídeo,Nordeste,4,1871.1,7484.41
2024-07-10,Mouse,Nordeste,11,113.47,1248.19
2024-07-10,SSD,Nordeste,3,415.01,1245.03
2024-07-10,Placa de Vídeo,Nordeste,5,1736.75,8683.77
2024-07-11,Placa de Vídeo,Nordeste,9,1669.4,15024.6
2024-07-11,Mouse,Nordeste,10,123.79,1237.86
2024-07-11,SSD,Centro-Oeste,3,510.44,1531.33
2024-07-11,Placa de Vídeo,Norte,2,1789.98,3579.96
2024-07-11,Placa de Vídeo,Centro-Oeste,4,1778.35,7113.41
2024-07-11,SSD,Nordeste,5,445.18,2225.92
2024-07-11,Placa de Vídeo,Nordeste,1,1844.91,1844.91
2024-07-11,Mouse,Sudeste,5,108.09,540.44
2024-07-11,Mouse,Sudeste,7,106.89,748.21
2024-07-11,SSD,Nordeste,3,497.77,1493.31
2024-07-11,Mouse,Nordeste,6,159.35,956.12
2024-07-11,SSD,Nordeste,9,426.14,3835.26
2024-07-12,SSD,Nordeste,4,424.45,1697.78
2024-07-12,Placa de Vídeo,Norte,2,1897.89,3795.78
2024-07-12,Placa de Vídeo,Centro-Oeste,5,1884.41,9422.03
2024-07-12,Mouse,Sudeste,4,98.82,395.26
2024-07-12,SSD,Norte,2,443.71,887.42
